loan_amnt,term,int_rate,installment,grade,emp_length,home_ownership,annual_inc,verification_status,purpose,dti,delinq_2yrs,fico_range_low,revol_util,loan_status
9400,36 months,6.29,287.2,A,< 1 year,MORTGAGE,126000,Source Verified,credit_card,19.65,0,756,56.9,Fully Paid
24000,36 months,7.02,741.27,A,10+ years,MORTGAGE,47000,Source Verified,debt_consolidation,12.32,0,762,40.9,Fully Paid
26300,36 months,11.26,864.27,B,10+ years,RENT,74300,Source Verified,car,14.26,1,723,56.1,Fully Paid
12200,36 months,9.56,391.14,B,10+ years,RENT,80400,Source Verified,credit_card,34.74,0,717,34.5,Fully Paid
10000,36 months,8.7,316.6,A,5 years,OWN,164000,Verified,debt_consolidation,17.32,1,725,23.1,Fully Paid
13600,36 months,9.59,436.22,B,10+ years,MORTGAGE,143300,Source Verified,debt_consolidation,16.59,0,732,39.2,Fully Paid
20000,36 months,14.82,691.54,D,1 year,RENT,28900,Verified,debt_consolidation,32.72,0,659,15.0,Charged Off
18000,36 months,7.56,560.41,A,10+ years,OWN,88000,Not Verified,credit_card,22.92,1,757,53.2,Fully Paid
13400,36 months,15.98,470.97,D,3 years,MORTGAGE,27500,Not Verified,debt_consolidation,36.74,0,667,73.1,Charged Off
15500,36 months,7.09,479.23,A,4 years,MORTGAGE,50400,Source Verified,debt_consolidation,27.07,0,740,77.5,Fully Paid
22300,36 months,15.52,778.73,D,10+ years,MORTGAGE,53500,Source Verified,debt_consolidation,9.07,0,689,24.1,Fully Paid
10800,36 months,17.39,387.15,D,3 years,MORTGAGE,29500,Not Verified,debt_consolidation,16.26,0,680,61.2,Charged Off
10600,36 months,14.02,362.39,C,10+ years,MORTGAGE,50500,Source Verified,credit_card,11.4,0,706,33.0,Fully Paid
14600,36 months,7.75,455.83,A,,OTHER,87800,Verified,major_purchase,13.4,0,761,59.8,Fully Paid
7100,60 months,9.54,149.25,B,6 years,RENT,58000,Not Verified,debt_consolidation,17.15,0,721,58.7,Fully Paid
5000,36 months,10.75,163.1,B,5 years,MORTGAGE,51300,Not Verified,debt_consolidation,28.05,0,708,66.8,Fully Paid
25600,60 months,15.02,609.29,C,1 year,OWN,47800,Verified,credit_card,27.68,0,700,24.0,Fully Paid
11000,36 months,14.35,377.83,D,8 years,MORTGAGE,161300,Verified,credit_card,29.48,1,699,47.0,Fully Paid
8300,60 months,15.03,197.59,C,9 years,MORTGAGE,142500,Source Verified,debt_consolidation,12.28,0,689,62.9,Fully Paid
22000,36 months,11.06,720.88,B,8 years,RENT,166900,Not Verified,debt_consolidation,29.78,0,731,21.2,Fully Paid
8000,60 months,10.5,171.95,B,10+ years,OWN,129400,Verified,home_improvement,14.8,0,730,54.6,Fully Paid
13300,36 months,12.38,444.17,C,10+ years,RENT,70300,Not Verified,credit_card,15.9,0,688,79.5,Charged Off
11800,36 months,9.84,379.87,B,10+ years,OWN,39600,Source Verified,debt_consolidation,24.71,1,719,50.0,Fully Paid
32900,36 months,7.43,1022.34,A,2 years,MORTGAGE,72100,Source Verified,credit_card,14.99,0,753,29.6,Fully Paid
14800,36 months,10.9,483.83,B,3 years,MORTGAGE,35500,Not Verified,credit_card,1.53,0,704,53.2,Fully Paid
4600,60 months,10.3,98.42,B,7 years,MORTGAGE,156300,Verified,debt_consolidation,7.73,0,720,53.7,Fully Paid
11600,36 months,12.0,385.29,B,10+ years,MORTGAGE,230900,Not Verified,credit_card,14.82,0,714,60.5,Fully Paid
9800,36 months,11.02,320.93,B,5 years,MORTGAGE,65900,Verified,small_business,17.83,0,709,50.3,Fully Paid
15700,36 months,15.35,546.94,D,10+ years,RENT,54200,Not Verified,debt_consolidation,22.77,2,693,35.4,Charged Off
12400,60 months,9.54,260.67,B,8 years,RENT,95400,Verified,home_improvement,6.93,0,707,65.2,Fully Paid
4700,36 months,12.97,158.29,C,3 years,RENT,57300,Source Verified,major_purchase,12.24,0,676,39.6,Fully Paid
14900,60 months,10.87,323.0,C,4 years,OWN,51000,Verified,home_improvement,13.34,0,689,83.9,Charged Off
16000,36 months,10.95,523.44,B,3 years,RENT,56600,Not Verified,debt_consolidation,33.23,0,711,54.1,Charged Off
7500,60 months,9.33,156.89,B,10+ years,MORTGAGE,63400,Not Verified,debt_consolidation,18.57,0,725,55.0,Fully Paid
13000,36 months,12.29,433.59,D,3 years,RENT,95000,Verified,credit_card,13.19,1,684,19.3,Fully Paid
3800,36 months,7.9,118.9,A,6 years,MORTGAGE,82500,Verified,debt_consolidation,15.59,0,748,51.2,Fully Paid
10100,36 months,10.03,326.04,B,10+ years,RENT,103200,Verified,credit_card,23.01,0,700,43.5,Fully Paid
31100,36 months,17.24,1112.52,D,8 years,MORTGAGE,48500,Not Verified,debt_consolidation,22.34,0,673,24.1,Fully Paid
12400,36 months,12.73,416.19,C,< 1 year,MORTGAGE,125300,Not Verified,debt_consolidation,8.77,0,716,29.8,Fully Paid
13400,60 months,11.71,296.12,C,10+ years,MORTGAGE,90000,Verified,car,21.01,0,694,19.7,Fully Paid
17600,36 months,11.84,583.23,B,6 years,OWN,85900,Source Verified,credit_card,8.46,2,719,35.0,Fully Paid
9000,36 months,6.2,274.61,A,2 years,MORTGAGE,44900,Not Verified,home_improvement,22.56,0,747,70.9,Fully Paid
12300,36 months,13.22,415.74,C,9 years,MORTGAGE,90400,Not Verified,debt_consolidation,11.62,0,703,15.9,Fully Paid
13800,36 months,15.17,479.53,D,3 years,MORTGAGE,48400,Not Verified,credit_card,22.19,0,693,67.1,Fully Paid
7600,36 months,18.34,276.06,E,10+ years,RENT,57500,Verified,credit_card,25.74,0,664,62.2,Charged Off
9100,36 months,9.68,292.27,B,7 years,OWN,12000,Not Verified,debt_consolidation,8.04,0,695,18.5,Fully Paid
6600,36 months,9.94,212.78,B,4 years,MORTGAGE,68100,Source Verified,debt_consolidation,15.31,0,705,61.6,Charged Off
40000,36 months,9.13,1274.41,B,10+ years,RENT,192800,Not Verified,debt_consolidation,33.26,0,685,58.8,Charged Off
3000,36 months,18.09,108.59,E,5 years,MORTGAGE,55900,Verified,credit_card,13.82,0,664,53.4,Fully Paid
5500,36 months,12.98,185.26,B,10+ years,RENT,174400,Not Verified,other,11.51,0,719,26.8,Fully Paid
20200,36 months,25.2,805.29,F,10+ years,MORTGAGE,66800,Not Verified,debt_consolidation,43.46,0,653,48.8,Charged Off
17500,60 months,10.69,377.79,B,6 years,MORTGAGE,25300,Source Verified,debt_consolidation,10.05,0,720,39.2,Fully Paid
8400,36 months,16.37,296.86,D,8 years,OWN,118400,Source Verified,debt_consolidation,24.15,0,699,31.3,Fully Paid
19300,36 months,7.21,597.78,A,1 year,MORTGAGE,32700,Verified,debt_consolidation,24.75,0,755,18.3,Fully Paid
6800,36 months,10.95,222.46,B,10+ years,RENT,116400,Source Verified,debt_consolidation,29.39,0,733,54.7,Fully Paid
9500,36 months,25.22,378.82,G,2 years,MORTGAGE,101600,Verified,debt_consolidation,8.51,1,661,79.4,Charged Off
12700,36 months,13.63,431.78,C,7 years,MORTGAGE,146100,Not Verified,credit_card,6.65,1,711,41.1,Fully Paid
8800,36 months,10.39,285.57,B,10+ years,RENT,73900,Source Verified,other,9.55,1,707,54.3,Fully Paid
10400,36 months,9.99,335.53,B,10+ years,RENT,57000,Source Verified,debt_consolidation,17.43,0,709,67.0,Fully Paid
18700,36 months,21.94,713.58,F,5 years,RENT,25700,Verified,debt_consolidation,34.99,0,678,41.0,Charged Off
22800,36 months,10.84,744.72,B,10+ years,MORTGAGE,94400,Verified,debt_consolidation,30.82,0,721,73.0,Charged Off
7900,36 months,18.81,288.82,E,< 1 year,RENT,69700,Not Verified,debt_consolidation,15.0,0,683,79.7,Charged Off
33400,36 months,14.42,1148.36,C,4 years,RENT,106900,Not Verified,debt_consolidation,21.03,0,698,49.4,Fully Paid
11200,36 months,10.65,364.82,B,10+ years,MORTGAGE,129400,Verified,debt_consolidation,33.66,1,725,30.6,Fully Paid
8400,36 months,15.57,293.54,E,2 years,MORTGAGE,62600,Not Verified,debt_consolidation,13.64,0,682,22.8,Fully Paid
12000,36 months,7.23,371.79,A,6 years,RENT,160900,Source Verified,credit_card,21.83,0,734,33.2,Fully Paid
5300,60 months,9.36,110.95,B,4 years,MORTGAGE,73600,Not Verified,car,17.06,0,719,50.5,Fully Paid
5700,36 months,15.02,197.65,C,6 years,MORTGAGE,78900,Not Verified,small_business,13.3,0,694,49.1,Fully Paid
24000,36 months,8.14,753.62,B,6 years,RENT,41100,Not Verified,debt_consolidation,18.5,1,712,32.8,Fully Paid
5700,36 months,14.15,195.23,C,10+ years,OWN,39800,Not Verified,debt_consolidation,7.49,0,688,,Fully Paid
5600,36 months,15.68,196.0,C,6 years,RENT,56700,Not Verified,debt_consolidation,19.64,0,707,76.7,Fully Paid
15200,36 months,10.54,494.32,B,5 years,RENT,152100,Not Verified,credit_card,19.39,1,723,58.6,Fully Paid
7800,60 months,10.64,168.19,B,< 1 year,RENT,60600,Not Verified,debt_consolidation,20.44,0,712,49.4,Fully Paid
23500,36 months,13.52,797.71,C,10+ years,MORTGAGE,75800,Not Verified,debt_consolidation,23.6,0,705,68.3,Fully Paid
7200,36 months,10.5,234.02,B,8 years,MORTGAGE,39900,Not Verified,small_business,6.45,0,728,26.5,Fully Paid
12000,60 months,13.64,276.98,D,7 years,RENT,108800,Not Verified,debt_consolidation,11.0,0,675,56.5,Fully Paid
26500,36 months,15.87,929.96,C,< 1 year,MORTGAGE,65800,Not Verified,debt_consolidation,21.02,0,713,29.1,Fully Paid
10400,36 months,10.29,337.0,B,< 1 year,MORTGAGE,67500,Verified,debt_consolidation,35.68,0,731,57.6,Fully Paid
14500,60 months,13.48,333.49,C,3 years,RENT,57200,Not Verified,major_purchase,11.27,0,705,4.3,Fully Paid
12900,36 months,14.77,445.73,C,10+ years,MORTGAGE,56000,Source Verified,major_purchase,10.52,1,697,22.4,Fully Paid
4000,36 months,15.07,138.8,D,10+ years,RENT,132000,Not Verified,debt_consolidation,22.67,1,676,41.5,Fully Paid
23000,36 months,24.11,903.68,F,10+ years,MORTGAGE,171000,Not Verified,debt_consolidation,24.37,0,659,46.0,Charged Off
13700,36 months,10.52,445.41,B,10+ years,RENT,53200,Verified,debt_consolidation,9.03,0,712,33.9,Fully Paid
7500,60 months,9.02,155.76,A,3 years,MORTGAGE,185500,Source Verified,credit_card,19.82,0,738,22.0,Fully Paid
15000,36 months,14.84,518.81,C,10+ years,RENT,34000,Not Verified,debt_consolidation,33.34,1,706,58.4,Fully Paid
11400,36 months,8.96,362.3,B,5 years,RENT,84100,Verified,medical,47.88,2,722,18.6,Charged Off
5200,60 months,13.66,120.08,C,3 years,RENT,33900,Not Verified,credit_card,21.96,0,735,43.2,Charged Off
14500,60 months,7.46,290.27,A,3 years,RENT,59300,Not Verified,credit_card,16.29,0,763,73.1,Fully Paid
7400,36 months,21.39,280.28,E,10+ years,RENT,67500,Verified,debt_consolidation,15.94,0,665,37.2,Fully Paid
11200,36 months,8.74,354.8,A,2 years,RENT,90500,Not Verified,debt_consolidation,16.33,0,729,52.9,Fully Paid
36300,36 months,18.81,1327.13,D,6 years,MORTGAGE,45800,Not Verified,credit_card,24.68,0,687,33.3,Fully Paid
8700,36 months,11.08,285.16,C,2 years,RENT,104700,Not Verified,credit_card,8.31,1,711,45.2,Fully Paid
11400,36 months,6.62,350.02,A,10+ years,MORTGAGE,50500,Not Verified,debt_consolidation,8.68,0,746,86.9,Fully Paid
8900,36 months,9.99,287.14,B,< 1 year,OWN,73200,Verified,debt_consolidation,26.02,0,717,21.0,Fully Paid
10300,36 months,15.2,358.06,D,10+ years,RENT,100000,Source Verified,other,9.93,1,690,75.5,Charged Off
6000,36 months,13.37,203.23,D,3 years,OWN,73100,Source Verified,debt_consolidation,21.31,0,687,36.6,Fully Paid
8800,36 months,17.52,316.03,D,10+ years,RENT,47800,Source Verified,credit_card,14.32,0,691,46.8,Fully Paid
7800,60 months,10.33,167.0,B,2 years,MORTGAGE,32900,Verified,home_improvement,19.96,0,719,31.2,Fully Paid
8500,36 months,12.21,283.17,B,10+ years,MORTGAGE,74100,Source Verified,major_purchase,16.84,0,740,65.7,Fully Paid
6100,36 months,9.83,196.34,B,2 years,MORTGAGE,39200,Source Verified,debt_consolidation,12.7,1,715,61.8,Fully Paid
22100,36 months,17.15,789.58,D,10+ years,RENT,68000,Not Verified,debt_consolidation,22.01,0,682,78.3,Fully Paid
11000,36 months,9.98,354.84,B,3 years,RENT,57900,Verified,credit_card,13.98,0,719,63.6,Fully Paid
23400,60 months,10.22,499.72,C,10+ years,OWN,91600,Not Verified,medical,18.06,0,723,67.4,Fully Paid
25400,60 months,12.7,574.03,C,2 years,OWN,136300,Verified,debt_consolidation,25.15,0,699,12.7,Fully Paid
27400,36 months,12.61,918.08,B,10+ years,RENT,64700,Source Verified,credit_card,18.2,0,720,55.3,Fully Paid
15700,36 months,14.4,539.64,D,10+ years,RENT,28200,Source Verified,debt_consolidation,8.57,0,682,58.5,Fully Paid
13400,36 months,9.62,429.99,B,10+ years,MORTGAGE,59600,Not Verified,credit_card,28.37,1,704,55.0,Fully Paid
10200,60 months,7.39,203.85,A,10+ years,OWN,51200,Source Verified,small_business,10.47,0,771,57.3,Fully Paid
34800,36 months,7.06,1075.48,A,< 1 year,MORTGAGE,51700,Source Verified,debt_consolidation,12.14,0,741,54.4,Fully Paid
19100,36 months,13.42,647.43,C,6 years,MORTGAGE,40300,Verified,other,19.31,0,702,13.7,Fully Paid
25400,36 months,10.09,820.66,B,10+ years,RENT,88400,Not Verified,credit_card,21.61,1,703,26.8,Fully Paid
26400,60 months,6.48,516.3,A,3 years,RENT,85500,Not Verified,credit_card,17.45,0,741,21.2,Fully Paid
3500,60 months,21.05,94.79,E,7 years,RENT,69100,Source Verified,debt_consolidation,20.68,0,674,31.4,Charged Off
40000,36 months,11.49,1318.85,B,10+ years,RENT,85000,Verified,credit_card,22.15,0,708,41.9,Fully Paid
11700,36 months,9.72,375.99,B,10+ years,MORTGAGE,137300,Not Verified,credit_card,21.46,0,731,27.6,Fully Paid
10900,36 months,13.93,372.17,C,10+ years,RENT,12000,Source Verified,home_improvement,20.24,0,700,77.0,Fully Paid
4200,36 months,10.07,135.66,B,10+ years,OWN,33700,Verified,credit_card,18.23,0,732,54.6,Fully Paid
19100,36 months,10.14,617.56,B,5 years,RENT,91500,Not Verified,small_business,22.14,0,703,20.0,Fully Paid
5900,36 months,11.87,195.6,B,6 years,MORTGAGE,73400,Source Verified,debt_consolidation,19.64,1,681,65.6,Fully Paid
6100,36 months,13.34,206.53,C,8 years,MORTGAGE,49900,Source Verified,home_improvement,19.4,1,682,36.4,Fully Paid
17000,36 months,11.16,557.85,B,10+ years,OWN,104700,Not Verified,debt_consolidation,16.42,0,703,54.3,Fully Paid
11600,60 months,10.22,247.72,B,6 years,MORTGAGE,52600,Not Verified,debt_consolidation,30.22,0,710,84.1,Fully Paid
23400,60 months,7.07,464.12,A,8 years,MORTGAGE,51200,Verified,debt_consolidation,12.78,0,740,66.1,Fully Paid
17400,36 months,15.98,611.56,C,< 1 year,RENT,52100,Not Verified,debt_consolidation,11.89,0,687,63.0,Fully Paid
26600,36 months,6.34,813.33,A,3 years,MORTGAGE,119100,Source Verified,debt_consolidation,21.1,1,733,60.1,Fully Paid
6300,36 months,5.8,191.09,A,< 1 year,OWN,86100,Verified,debt_consolidation,17.33,0,752,48.0,Fully Paid
23900,36 months,17.78,861.41,D,10+ years,RENT,27300,Verified,other,17.68,0,675,,Fully Paid
26000,36 months,12.36,868.05,C,< 1 year,OWN,101200,Not Verified,debt_consolidation,11.91,0,713,52.9,Fully Paid
30100,36 months,16.71,1068.81,D,9 years,MORTGAGE,52100,Not Verified,debt_consolidation,16.87,0,676,44.3,Fully Paid
9900,36 months,12.85,332.86,C,10+ years,RENT,48600,Not Verified,credit_card,1.77,0,694,27.5,Fully Paid
26600,60 months,15.15,634.91,C,3 years,MORTGAGE,65400,Not Verified,credit_card,8.44,0,687,67.4,Fully Paid
18500,60 months,11.48,406.68,B,9 years,MORTGAGE,22500,Source Verified,debt_consolidation,8.13,0,735,55.1,Fully Paid
5400,36 months,18.92,197.72,E,10+ years,RENT,97500,Not Verified,debt_consolidation,25.22,0,691,36.8,Fully Paid
12700,36 months,21.24,480.04,F,3 years,MORTGAGE,89500,Verified,credit_card,19.77,1,664,46.5,Charged Off
24800,36 months,9.92,799.3,B,10+ years,MORTGAGE,56400,Verified,car,23.38,2,709,45.0,Fully Paid
7100,36 months,14.83,245.53,C,6 years,MORTGAGE,72700,Source Verified,debt_consolidation,10.74,0,697,41.2,Fully Paid
8600,36 months,13.44,291.59,C,2 years,OTHER,83900,Source Verified,credit_card,7.36,1,688,61.4,Fully Paid
36300,60 months,14.03,845.2,D,10+ years,OTHER,90000,Source Verified,debt_consolidation,21.23,0,669,27.6,Fully Paid
8200,60 months,17.83,207.47,D,1 year,RENT,36500,Not Verified,debt_consolidation,7.78,0,676,49.9,Fully Paid
6500,36 months,11.7,214.96,B,< 1 year,MORTGAGE,260100,Verified,debt_consolidation,13.45,0,705,62.1,Fully Paid
14100,36 months,11.72,466.44,B,1 year,MORTGAGE,79600,Not Verified,debt_consolidation,35.16,0,702,47.4,Fully Paid
9800,36 months,19.81,363.26,E,2 years,OWN,52000,Not Verified,credit_card,13.7,0,669,63.1,Fully Paid
5900,36 months,16.22,208.07,D,8 years,MORTGAGE,84700,Source Verified,debt_consolidation,14.29,0,687,27.4,Fully Paid
12200,36 months,17.09,435.51,D,9 years,MORTGAGE,88900,Not Verified,debt_consolidation,8.59,1,676,30.1,Fully Paid
13000,60 months,7.08,257.91,A,8 years,RENT,64300,Verified,other,19.45,0,749,62.3,Fully Paid
10900,60 months,12.24,243.79,B,1 year,MORTGAGE,38400,Source Verified,debt_consolidation,38.61,0,716,66.1,Fully Paid
9300,36 months,26.79,378.63,G,4 years,MORTGAGE,37400,Not Verified,credit_card,23.63,0,650,57.8,Charged Off
26600,60 months,6.67,522.58,A,4 years,MORTGAGE,97200,Verified,debt_consolidation,15.76,1,771,75.0,Charged Off
16000,36 months,20.33,597.31,E,,RENT,98500,Not Verified,debt_consolidation,30.43,1,668,33.7,Fully Paid
13700,36 months,11.31,450.53,B,4 years,MORTGAGE,52900,Not Verified,medical,35.1,1,728,16.6,Charged Off
20500,36 months,10.16,663.02,B,3 years,RENT,86300,Verified,debt_consolidation,15.17,1,690,20.2,Fully Paid
17900,60 months,14.76,423.59,D,5 years,RENT,47200,Source Verified,debt_consolidation,18.01,0,692,64.4,Fully Paid
12000,60 months,17.65,302.44,D,9 years,MORTGAGE,87100,Source Verified,debt_consolidation,14.11,0,683,94.8,Charged Off
13400,60 months,17.52,336.78,D,7 years,RENT,60600,Source Verified,debt_consolidation,21.25,0,677,36.2,Fully Paid
13400,36 months,14.54,461.5,D,10+ years,MORTGAGE,57800,Verified,debt_consolidation,10.97,0,691,54.1,Fully Paid
13800,36 months,18.88,505.02,D,8 years,MORTGAGE,34800,Not Verified,credit_card,20.35,0,683,56.3,Fully Paid
10100,36 months,16.2,356.08,E,10+ years,RENT,94000,Not Verified,other,20.27,0,662,64.3,Charged Off
15000,36 months,13.45,508.67,C,10+ years,RENT,113000,Verified,debt_consolidation,23.13,0,711,57.1,Fully Paid
8900,36 months,15.49,310.66,D,2 years,OWN,29100,Not Verified,credit_card,21.51,0,674,49.1,Fully Paid
6500,36 months,7.81,203.12,A,4 years,MORTGAGE,52700,Source Verified,debt_consolidation,18.63,0,748,69.8,Fully Paid
10700,60 months,10.65,230.78,B,10+ years,RENT,75900,Source Verified,debt_consolidation,13.02,0,728,54.4,Fully Paid
5000,36 months,14.97,173.25,C,10+ years,MORTGAGE,21600,Verified,debt_consolidation,12.32,0,694,77.9,Fully Paid
26500,60 months,10.45,568.93,B,8 years,RENT,28500,Source Verified,credit_card,4.15,0,728,21.0,Fully Paid
10100,36 months,18.08,365.54,D,10+ years,MORTGAGE,34900,Not Verified,car,16.22,0,700,55.7,Fully Paid
11200,60 months,8.83,231.57,B,1 year,MORTGAGE,41200,Verified,credit_card,14.66,0,717,31.6,Fully Paid
9600,60 months,13.43,220.55,C,1 year,RENT,64700,Source Verified,debt_consolidation,16.03,2,691,56.6,Fully Paid
3600,36 months,8.96,114.41,A,10+ years,RENT,147700,Verified,credit_card,33.45,0,743,75.5,Charged Off
13800,36 months,6.13,420.64,A,10+ years,MORTGAGE,71300,Verified,credit_card,28.95,1,741,24.2,Fully Paid
16900,36 months,10.43,548.73,B,8 years,MORTGAGE,128500,Source Verified,debt_consolidation,32.02,0,697,22.9,Fully Paid
16500,36 months,10.39,535.43,B,4 years,OWN,81500,Not Verified,debt_consolidation,17.51,0,707,27.4,Fully Paid
4600,36 months,8.26,144.7,A,2 years,MORTGAGE,47200,Not Verified,credit_card,11.18,0,752,37.5,Fully Paid
16900,36 months,10.27,547.46,B,5 years,RENT,63000,Source Verified,debt_consolidation,19.17,0,717,51.2,Fully Paid
4400,36 months,9.0,139.92,A,,MORTGAGE,76600,Verified,debt_consolidation,23.74,0,739,68.2,Charged Off
9300,60 months,9.67,196.09,B,10+ years,RENT,64900,Not Verified,credit_card,21.14,0,728,58.1,Fully Paid
11700,36 months,14.7,403.87,C,5 years,MORTGAGE,25900,Source Verified,debt_consolidation,20.79,0,709,53.5,Fully Paid
14800,60 months,8.08,300.66,A,5 years,RENT,151500,Verified,debt_consolidation,15.0,0,740,33.4,Fully Paid
2800,36 months,11.02,91.69,B,10+ years,RENT,71000,Not Verified,debt_consolidation,28.29,0,708,80.5,Fully Paid
4100,36 months,13.84,139.81,D,10+ years,MORTGAGE,76000,Verified,debt_consolidation,29.14,1,680,35.0,Fully Paid
7000,36 months,13.32,236.94,D,1 year,OWN,107200,Source Verified,debt_consolidation,3.55,0,696,7.5,Fully Paid
16200,36 months,10.67,527.84,B,10+ years,MORTGAGE,64100,Source Verified,debt_consolidation,11.22,0,706,56.6,Fully Paid
9200,36 months,9.74,295.74,B,4 years,RENT,33000,Verified,debt_consolidation,12.43,0,711,65.9,Charged Off
2800,60 months,9.91,59.37,B,6 years,MORTGAGE,118700,Source Verified,major_purchase,18.94,1,700,70.5,Fully Paid
10600,60 months,9.93,224.85,B,8 years,RENT,27600,Verified,debt_consolidation,18.84,1,727,56.6,Fully Paid
9900,60 months,18.54,254.31,D,8 years,MORTGAGE,42000,Verified,credit_card,24.96,0,697,26.9,Charged Off
17700,36 months,12.01,587.98,B,5 years,MORTGAGE,49000,Verified,other,18.34,0,730,32.1,Fully Paid
10200,36 months,12.91,343.24,C,2 years,RENT,107200,Not Verified,credit_card,21.85,0,697,44.2,Charged Off
11600,36 months,9.57,371.96,B,10+ years,RENT,42800,Not Verified,credit_card,20.8,1,719,64.2,Fully Paid
17400,36 months,11.1,570.48,B,10+ years,RENT,39300,Not Verified,debt_consolidation,15.52,0,708,43.5,Charged Off
14900,36 months,8.73,471.95,A,3 years,OWN,59200,Source Verified,debt_consolidation,23.73,0,739,28.1,Fully Paid
