request_id,loan_amnt,term,int_rate,installment,grade,emp_length,home_ownership,annual_inc,verification_status,purpose,dti,delinq_2yrs,fico_range_low,revol_util,loan_status,timestamp
REQ-01502,18600,36 months,11.49,604.46,B,10+ years,MORTGAGE,71971.0,Not Verified,debt_consolidation,30.56,1,726,53.23,Fully Paid,2026-03-22 23:00:00
REQ-01503,24400,36 months,14.81,825.78,C,,RENT,51375.0,Not Verified,debt_consolidation,17.49,1,699,71.9,Charged Off,2026-03-28 09:00:00
REQ-01504,29800,36 months,19.35,1045.47,E,8 years,RENT,40317.0,Source Verified,debt_consolidation,21.57,0,680,57.27,Fully Paid,2026-04-20 02:00:00
REQ-01505,9600,36 months,15.43,330.11,C,1 year,RENT,27600.0,Source Verified,debt_consolidation,23.15,1,702,59.23,Fully Paid,2026-03-18 15:00:00
REQ-01506,6900,36 months,17.7,231.49,D,5 years,MORTGAGE,41404.0,Not Verified,debt_consolidation,7.3,0,701,70.57,Fully Paid,2026-05-13 00:00:00
REQ-01507,10700,60 months,12.67,228.24,C,10+ years,MORTGAGE,139033.0,Source Verified,credit_card,19.41,0,715,99.03,Charged Off,2026-04-10 02:00:00
REQ-01508,27800,36 months,22.44,997.24,D,10+ years,MORTGAGE,38238.0,Not Verified,debt_consolidation,7.07,0,686,69.87,Fully Paid,2026-05-12 20:00:00
REQ-01509,19900,36 months,10.54,610.28,B,3 years,RENT,74667.0,Not Verified,debt_consolidation,22.64,0,747,74.43,Fully Paid,2026-05-03 18:00:00
REQ-01510,24900,36 months,20.49,906.33,E,6 years,MORTGAGE,69300.0,Not Verified,debt_consolidation,10.65,0,681,67.37,Fully Paid,2026-04-01 02:00:00
REQ-01511,17400,36 months,12.51,573.87,B,9 years,MORTGAGE,30954.0,Not Verified,medical,38.22,0,699,79.63,Fully Paid,2026-03-19 15:00:00
REQ-01512,6800,36 months,13.57,218.05,C,10+ years,MORTGAGE,123333.0,Source Verified,debt_consolidation,27.66,1,699,79.13,Fully Paid,2026-04-27 20:00:00
REQ-01513,22300,36 months,15.01,756.86,D,1 year,RENT,53156.0,Source Verified,debt_consolidation,5.37,0,696,74.1,Fully Paid,2026-03-29 08:00:00
REQ-01514,13300,60 months,8.85,268.72,A,2 years,RENT,51271.0,Verified,credit_card,29.49,0,738,51.63,Fully Paid,2026-03-22 09:00:00
REQ-01515,17700,36 months,13.67,556.04,B,6 years,MORTGAGE,35535.0,Verified,credit_card,9.24,1,721,82.73,Fully Paid,2026-05-23 13:00:00
REQ-01516,12800,36 months,8.21,387.72,A,10+ years,MORTGAGE,50615.0,Not Verified,debt_consolidation,21.38,0,740,73.03,Charged Off,2026-04-08 11:00:00
REQ-01517,19100,36 months,16.5,676.22,D,3 years,MORTGAGE,30000.0,Verified,debt_consolidation,20.33,0,670,47.6,Fully Paid,2026-03-02 09:00:00
REQ-01518,8600,36 months,16.73,294.89,C,8 years,OWN,93525.0,Verified,credit_card,9.52,0,687,51.83,Fully Paid,2026-04-10 23:00:00
REQ-01519,7300,36 months,11.6,232.48,B,1 year,RENT,186871.0,Verified,credit_card,25.66,0,709,37.63,Fully Paid,2026-04-09 00:00:00
REQ-01520,7500,36 months,20.51,261.87,E,10+ years,RENT,52962.0,Verified,debt_consolidation,10.33,1,692,46.27,Fully Paid,2026-05-17 22:00:00
REQ-01521,7000,60 months,12.04,142.07,A,7 years,OWN,22833.0,Source Verified,home_improvement,15.15,0,738,27.83,Fully Paid,2026-05-01 21:00:00
REQ-01522,22900,36 months,8.33,710.55,A,4 years,MORTGAGE,43892.0,Source Verified,credit_card,18.62,0,750,76.23,Charged Off,2026-03-19 18:00:00
REQ-01523,39500,36 months,7.25,1215.14,A,1 year,RENT,32215.0,Not Verified,debt_consolidation,26.87,0,741,32.27,Fully Paid,2026-03-15 21:00:00
REQ-01524,13300,60 months,8.5,250.99,A,5 years,RENT,77473.0,Verified,other,16.52,1,742,50.97,Fully Paid,2026-04-25 14:00:00
REQ-01525,10400,36 months,9.1,331.2,B,2 years,MORTGAGE,32900.0,Source Verified,debt_consolidation,16.49,0,699,65.5,Fully Paid,2026-03-05 05:00:00
REQ-01526,9100,36 months,12.05,295.99,B,7 years,MORTGAGE,50906.0,Verified,debt_consolidation,20.87,0,715,13.9,Fully Paid,2026-03-23 03:00:00
REQ-01527,16100,36 months,12.85,537.45,C,10+ years,RENT,24577.0,Not Verified,debt_consolidation,12.26,0,693,73.07,Fully Paid,2026-03-09 15:00:00
REQ-01528,9800,36 months,17.47,351.69,D,< 1 year,RENT,112500.0,Verified,credit_card,19.11,1,685,31.1,Fully Paid,2026-03-05 02:00:00
REQ-01529,15700,60 months,16.02,337.61,B,10+ years,MORTGAGE,113467.0,Not Verified,car,20.97,0,712,74.63,Fully Paid,2026-05-21 22:00:00
REQ-01530,17500,36 months,10.02,560.74,B,8 years,MORTGAGE,90867.0,Verified,credit_card,16.01,0,730,13.07,Fully Paid,2026-03-09 05:00:00
REQ-01531,9000,36 months,13.54,305.59,C,2 years,MORTGAGE,55100.0,Not Verified,credit_card,13.74,0,700,80.3,Fully Paid,2026-03-02 21:00:00
REQ-01532,13800,36 months,14.67,439.93,B,4 years,MORTGAGE,109767.0,Source Verified,debt_consolidation,24.08,0,725,51.43,Fully Paid,2026-05-22 22:00:00
REQ-01533,5800,36 months,12.16,190.32,B,3 years,MORTGAGE,51175.0,Source Verified,debt_consolidation,19.39,0,713,56.63,Fully Paid,2026-03-21 06:00:00
REQ-01534,29700,36 months,19.28,1026.36,D,6 years,RENT,58906.0,Verified,credit_card,17.35,1,709,45.4,Fully Paid,2026-05-04 05:00:00
REQ-01535,20000,36 months,20.4,747.35,E,< 1 year,MORTGAGE,92300.0,Verified,small_business,4.06,2,689,52.4,Fully Paid,2026-03-05 13:00:00
REQ-01536,17500,36 months,13.0,585.44,B,10+ years,OWN,70598.0,Not Verified,debt_consolidation,19.0,0,699,38.67,Fully Paid,2026-03-09 13:00:00
REQ-01537,9400,36 months,10.97,305.39,B,6 years,RENT,76962.0,Not Verified,small_business,9.31,0,725,95.17,Fully Paid,2026-03-14 01:00:00
REQ-01538,19900,36 months,13.74,639.69,C,3 years,RENT,42833.0,Source Verified,debt_consolidation,11.29,0,724,40.03,Fully Paid,2026-05-02 20:00:00
REQ-01539,7900,36 months,16.31,265.46,C,4 years,MORTGAGE,39804.0,Source Verified,debt_consolidation,10.02,0,683,78.07,Fully Paid,2026-04-26 02:00:00
REQ-01540,13900,36 months,14.26,460.09,C,1 year,MORTGAGE,99885.0,Verified,credit_card,13.4,0,720,52.43,Fully Paid,2026-04-10 04:00:00
REQ-01541,9500,36 months,8.57,295.81,B,10+ years,MORTGAGE,92479.0,Not Verified,credit_card,8.26,0,727,56.13,Fully Paid,2026-03-20 09:00:00
REQ-01542,13200,36 months,11.78,433.9,B,10+ years,MORTGAGE,49252.0,Source Verified,credit_card,17.15,0,693,26.17,Fully Paid,2026-03-15 11:00:00
REQ-01543,7100,36 months,13.83,231.87,B,9 years,RENT,45938.0,Not Verified,debt_consolidation,27.13,0,705,38.7,Fully Paid,2026-04-17 06:00:00
REQ-01544,11000,60 months,15.22,257.21,C,9 years,MORTGAGE,76858.0,Verified,credit_card,24.99,0,699,58.73,Fully Paid,2026-03-19 02:00:00
REQ-01545,15300,36 months,21.6,553.9,E,10+ years,MORTGAGE,40829.0,Source Verified,car,26.52,0,686,71.77,Charged Off,2026-04-25 06:00:00
REQ-01546,16500,36 months,13.78,530.71,B,2 years,RENT,46917.0,Source Verified,credit_card,13.62,1,731,34.33,Fully Paid,2026-05-01 03:00:00
REQ-01547,27500,60 months,16.58,605.9,D,5 years,OWN,59771.0,Verified,debt_consolidation,7.94,0,707,66.37,Fully Paid,2026-05-16 21:00:00
REQ-01548,20300,36 months,9.63,628.01,A,3 years,MORTGAGE,56617.0,Not Verified,debt_consolidation,32.84,0,758,86.63,Charged Off,2026-04-09 16:00:00
REQ-01549,9000,36 months,7.12,278.39,A,10+ years,MORTGAGE,71100.0,Source Verified,car,11.19,0,726,63.6,Fully Paid,2026-03-08 02:00:00
REQ-01550,4600,60 months,24.29,129.12,F,10+ years,RENT,48844.0,Source Verified,debt_consolidation,13.93,1,704,30.3,Fully Paid,2026-03-23 07:00:00
REQ-01551,7600,36 months,16.59,250.94,B,4 years,MORTGAGE,36733.0,Not Verified,major_purchase,6.25,0,720,62.07,Fully Paid,2026-05-11 06:00:00
REQ-01552,6800,36 months,16.88,232.01,D,2 years,RENT,47425.0,Verified,debt_consolidation,11.23,0,708,42.0,Fully Paid,2026-04-13 16:00:00
REQ-01553,10300,60 months,11.56,209.14,B,3 years,RENT,116594.0,Source Verified,debt_consolidation,15.25,0,719,68.17,Fully Paid,2026-04-23 21:00:00
REQ-01554,9500,36 months,20.89,345.31,E,10+ years,RENT,61096.0,Verified,debt_consolidation,31.8,0,642,25.53,Charged Off,2026-04-10 23:00:00
REQ-01555,9100,36 months,18.93,330.95,E,4 years,RENT,172431.0,Source Verified,credit_card,12.64,0,692,23.67,Fully Paid,2026-03-10 12:00:00
REQ-01556,19100,60 months,13.14,388.56,A,5 years,MORTGAGE,116929.0,Source Verified,credit_card,30.58,0,721,40.87,Fully Paid,2026-05-12 02:00:00
REQ-01557,11800,60 months,16.71,263.74,B,2 years,MORTGAGE,37212.0,Verified,debt_consolidation,13.18,0,710,69.3,Fully Paid,2026-05-10 00:00:00
REQ-01558,21700,36 months,24.49,795.33,F,10+ years,RENT,76390.0,Not Verified,debt_consolidation,26.68,1,656,73.23,Charged Off,2026-05-23 06:00:00
REQ-01559,8000,36 months,28.58,312.1,F,3 years,RENT,98642.0,Source Verified,debt_consolidation,22.89,0,665,84.57,Charged Off,2026-05-15 12:00:00
REQ-01560,19200,60 months,19.89,491.64,D,10+ years,RENT,66094.0,Not Verified,debt_consolidation,22.69,0,687,77.7,Fully Paid,2026-03-26 10:00:00
REQ-01561,6800,36 months,14.24,228.27,C,10+ years,RENT,59250.0,Verified,debt_consolidation,15.95,0,695,64.3,Fully Paid,2026-03-25 22:00:00
REQ-01562,9800,36 months,9.22,308.09,A,,RENT,66317.0,Not Verified,home_improvement,7.04,0,752,54.03,Fully Paid,2026-03-16 03:00:00
REQ-01563,4200,60 months,25.63,111.58,E,6 years,MORTGAGE,83867.0,Not Verified,other,12.87,1,671,86.13,Charged Off,2026-05-19 07:00:00
REQ-01564,4900,36 months,20.55,176.04,E,10+ years,MORTGAGE,77700.0,Source Verified,debt_consolidation,13.62,0,682,76.6,Fully Paid,2026-04-19 06:00:00
REQ-01565,13700,60 months,8.74,266.39,A,10+ years,MORTGAGE,126492.0,Verified,debt_consolidation,37.56,0,774,75.03,Fully Paid,2026-04-08 08:00:00
REQ-01566,34700,36 months,16.09,1129.31,B,10+ years,MORTGAGE,68142.0,Source Verified,debt_consolidation,12.75,0,708,79.43,Fully Paid,2026-05-22 22:00:00
REQ-01567,9400,36 months,10.67,290.98,B,10+ years,MORTGAGE,51165.0,Source Verified,debt_consolidation,18.49,0,753,40.87,Fully Paid,2026-04-24 22:00:00
REQ-01568,6300,60 months,20.85,152.7,C,7 years,OWN,81225.0,Not Verified,debt_consolidation,9.67,0,700,31.67,Fully Paid,2026-05-13 03:00:00
REQ-01569,8500,36 months,19.39,290.06,C,4 years,MORTGAGE,60048.0,Source Verified,debt_consolidation,8.52,0,707,95.03,Fully Paid,2026-05-19 10:00:00
REQ-01570,9000,36 months,13.28,304.46,C,10+ years,RENT,74000.0,Not Verified,credit_card,16.92,0,688,58.4,Charged Off,2026-03-06 20:00:00
REQ-01571,17700,36 months,14.4,591.28,C,8 years,RENT,113758.0,Source Verified,debt_consolidation,29.03,0,707,68.97,Charged Off,2026-03-30 15:00:00
REQ-01572,32600,36 months,14.17,1054.51,C,10+ years,OWN,21167.0,Verified,credit_card,19.41,0,689,81.93,Charged Off,2026-04-30 11:00:00
REQ-01573,14800,36 months,13.27,469.05,C,7 years,RENT,77188.0,Source Verified,debt_consolidation,13.61,0,709,63.6,Fully Paid,2026-05-10 05:00:00
REQ-01574,11200,60 months,16.88,274.63,D,1 year,RENT,97427.0,Source Verified,debt_consolidation,30.83,0,682,48.87,Charged Off,2026-03-13 23:00:00
REQ-01575,7000,36 months,12.41,228.87,B,10+ years,RENT,134438.0,Not Verified,credit_card,30.97,0,710,29.1,Fully Paid,2026-03-28 08:00:00
REQ-01576,6900,36 months,11.52,217.88,A,,MORTGAGE,27388.0,Source Verified,debt_consolidation,5.01,0,741,67.8,Fully Paid,2026-04-13 13:00:00
REQ-01577,3900,36 months,15.69,128.03,C,10+ years,MORTGAGE,67031.0,Not Verified,debt_consolidation,12.19,0,700,81.3,Fully Paid,2026-05-05 09:00:00
REQ-01578,5000,36 months,18.17,179.94,D,10+ years,MORTGAGE,54442.0,Verified,debt_consolidation,14.09,0,683,51.27,Fully Paid,2026-03-10 22:00:00
REQ-01579,17700,60 months,16.91,406.45,D,10+ years,OWN,12983.0,Source Verified,home_improvement,18.98,0,689,46.07,Fully Paid,2026-04-22 01:00:00
REQ-01580,6700,36 months,24.09,257.93,E,< 1 year,RENT,93188.0,Not Verified,credit_card,8.94,1,670,16.3,Charged Off,2026-03-24 08:00:00
REQ-01581,8000,60 months,29.13,249.71,G,2 years,RENT,46479.0,Verified,home_improvement,11.35,0,666,91.03,Charged Off,2026-03-22 19:00:00
REQ-01582,9200,60 months,8.89,177.39,A,10+ years,OTHER,115675.0,Not Verified,debt_consolidation,9.61,0,734,60.8,Fully Paid,2026-04-14 03:00:00
REQ-01583,19600,36 months,13.69,648.1,C,10+ years,RENT,266933.0,Source Verified,debt_consolidation,37.75,1,695,44.67,Charged Off,2026-04-03 22:00:00
REQ-01584,8000,60 months,16.19,180.76,C,10+ years,OWN,41683.0,Not Verified,home_improvement,18.43,0,688,69.47,Fully Paid,2026-04-24 02:00:00
REQ-01585,29900,36 months,15.86,1027.15,C,10+ years,MORTGAGE,38625.0,Source Verified,small_business,13.0,0,688,55.5,Fully Paid,2026-03-27 06:00:00
REQ-01586,13500,36 months,17.82,456.95,D,6 years,MORTGAGE,49562.0,Source Verified,credit_card,8.0,0,686,62.6,Charged Off,2026-05-05 12:00:00
REQ-01587,24700,36 months,24.53,975.94,F,6 years,RENT,52000.0,Not Verified,debt_consolidation,38.24,0,664,45.9,Charged Off,2026-03-04 03:00:00
REQ-01588,5300,36 months,16.11,173.79,B,7 years,RENT,72833.0,Not Verified,debt_consolidation,19.33,0,720,76.77,Fully Paid,2026-05-15 05:00:00
REQ-01589,8800,36 months,13.31,297.82,C,3 years,RENT,43800.0,Not Verified,debt_consolidation,10.06,0,689,31.7,Fully Paid,2026-03-04 02:00:00
REQ-01590,7100,36 months,9.77,215.26,B,9 years,MORTGAGE,84833.0,Not Verified,debt_consolidation,29.52,1,738,70.93,Charged Off,2026-05-01 20:00:00
REQ-01591,7600,60 months,15.76,175.89,C,10+ years,MORTGAGE,52708.0,Source Verified,debt_consolidation,11.81,0,688,38.27,Fully Paid,2026-03-30 06:00:00
REQ-01592,14300,36 months,15.44,484.86,C,3 years,MORTGAGE,64533.0,Verified,major_purchase,20.3,0,692,79.47,Fully Paid,2026-03-30 12:00:00
REQ-01593,30900,36 months,11.81,1023.52,C,5 years,MORTGAGE,94400.0,Not Verified,debt_consolidation,20.4,0,680,56.3,Fully Paid,2026-03-07 02:00:00
REQ-01594,7000,36 months,14.6,227.85,C,3 years,MORTGAGE,78833.0,Not Verified,home_improvement,16.0,0,720,30.93,Fully Paid,2026-05-01 07:00:00
REQ-01595,12400,36 months,12.17,409.91,B,10+ years,RENT,120340.0,Not Verified,debt_consolidation,26.67,0,704,91.07,Fully Paid,2026-03-09 07:00:00
REQ-01596,5900,60 months,19.73,144.2,C,< 1 year,RENT,81915.0,Not Verified,credit_card,30.58,0,706,85.27,Charged Off,2026-04-26 07:00:00
REQ-01597,5200,36 months,11.26,161.18,B,3 years,MORTGAGE,57333.0,Source Verified,home_improvement,14.32,0,747,81.53,Fully Paid,2026-04-27 00:00:00
REQ-01598,2300,36 months,13.88,73.01,C,5 years,MORTGAGE,35942.0,Not Verified,credit_card,13.64,1,696,84.27,Fully Paid,2026-05-17 16:00:00
REQ-01599,18500,60 months,17.92,429.7,C,10+ years,MORTGAGE,41167.0,Verified,credit_card,23.06,1,708,40.03,Fully Paid,2026-05-02 02:00:00
REQ-01600,12700,36 months,15.2,432.21,C,8 years,RENT,45188.0,Source Verified,credit_card,15.91,0,681,39.9,Fully Paid,2026-03-29 22:00:00
REQ-01601,10100,36 months,14.33,327.47,B,2 years,MORTGAGE,87167.0,Source Verified,credit_card,11.3,0,699,53.23,Fully Paid,2026-05-03 15:00:00
REQ-01602,24300,36 months,16.74,809.9,C,2 years,MORTGAGE,20962.0,Not Verified,home_improvement,21.68,0,693,70.7,Charged Off,2026-05-06 04:00:00
REQ-01603,20500,36 months,14.42,689.94,C,8 years,MORTGAGE,82875.0,Verified,credit_card,12.62,0,706,39.0,Fully Paid,2026-03-28 07:00:00
REQ-01604,8800,60 months,11.11,189.63,B,9 years,RENT,62471.0,Verified,car,16.1,0,720,41.67,Fully Paid,2026-03-10 11:00:00
REQ-01605,18900,60 months,21.26,462.23,E,10+ years,MORTGAGE,67212.0,Source Verified,credit_card,36.82,0,681,67.17,Charged Off,2026-05-14 07:00:00
REQ-01606,6600,36 months,7.49,203.76,A,6 years,RENT,30256.0,Verified,debt_consolidation,27.22,0,742,40.77,Fully Paid,2026-03-10 16:00:00
REQ-01607,11700,60 months,20.55,291.09,E,10+ years,RENT,114971.0,Source Verified,debt_consolidation,5.68,0,688,98.07,Fully Paid,2026-04-23 09:00:00
REQ-01608,27600,36 months,14.62,938.22,C,7 years,RENT,150171.0,Verified,credit_card,10.43,0,695,43.83,Fully Paid,2026-03-22 02:00:00
REQ-01609,10500,60 months,13.16,237.08,C,< 1 year,RENT,48567.0,Source Verified,credit_card,20.37,0,709,61.17,Fully Paid,2026-03-12 01:00:00
REQ-01610,13000,60 months,19.58,309.82,C,< 1 year,MORTGAGE,170300.0,Not Verified,debt_consolidation,24.33,0,706,24.2,Fully Paid,2026-05-04 15:00:00
REQ-01611,7600,36 months,12.18,251.27,B,,RENT,157254.0,Verified,debt_consolidation,23.83,0,698,68.27,Fully Paid,2026-03-11 06:00:00
REQ-01612,12600,36 months,11.42,391.48,A,2 years,MORTGAGE,94167.0,Not Verified,credit_card,17.85,0,750,76.33,Fully Paid,2026-05-02 12:00:00
REQ-01613,15900,36 months,26.21,608.96,E,10+ years,MORTGAGE,70583.0,Verified,debt_consolidation,7.64,1,684,92.63,Charged Off,2026-04-30 15:00:00
REQ-01614,40000,36 months,9.41,1279.64,B,< 1 year,MORTGAGE,83400.0,Not Verified,credit_card,11.58,0,702,68.3,Fully Paid,2026-03-05 22:00:00
REQ-01615,9100,36 months,26.51,364.27,G,7 years,MORTGAGE,69958.0,Verified,home_improvement,15.68,0,641,51.03,Charged Off,2026-03-19 00:00:00
REQ-01616,16000,36 months,11.46,493.74,B,7 years,MORTGAGE,95144.0,Verified,credit_card,7.21,0,751,68.8,Fully Paid,2026-05-06 01:00:00
REQ-01617,8600,60 months,14.52,189.22,B,9 years,RENT,148488.0,Not Verified,small_business,18.07,0,710,42.9,Fully Paid,2026-04-17 04:00:00
REQ-01618,7500,36 months,11.77,246.5,B,,MORTGAGE,42300.0,Not Verified,credit_card,27.36,1,714,94.47,Fully Paid,2026-03-13 10:00:00
REQ-01619,17100,60 months,22.19,422.13,D,3 years,OWN,74540.0,Source Verified,debt_consolidation,9.56,0,696,51.93,Fully Paid,2026-05-24 06:00:00
REQ-01620,14300,36 months,13.78,476.88,C,1 year,MORTGAGE,54656.0,Source Verified,debt_consolidation,22.85,0,681,37.8,Fully Paid,2026-03-27 07:00:00
REQ-01621,6300,60 months,18.18,160.6,D,1 year,RENT,48100.0,Verified,debt_consolidation,9.66,0,697,82.1,Fully Paid,2026-03-08 23:00:00
REQ-01622,7500,36 months,16.03,243.87,B,1 year,MORTGAGE,79088.0,Verified,debt_consolidation,25.27,0,732,39.63,Fully Paid,2026-05-23 18:00:00
REQ-01623,10000,60 months,11.06,217.72,B,,MORTGAGE,36400.0,Source Verified,debt_consolidation,12.9,0,738,48.2,Fully Paid,2026-03-02 13:00:00
REQ-01624,8300,36 months,18.04,287.88,E,9 years,RENT,67725.0,Verified,debt_consolidation,20.21,0,705,85.3,Fully Paid,2026-04-15 17:00:00
REQ-01625,19400,60 months,12.93,388.09,A,2 years,MORTGAGE,41625.0,Not Verified,debt_consolidation,16.81,0,765,47.23,Fully Paid,2026-05-20 16:00:00
REQ-01626,6800,36 months,9.79,209.31,A,2 years,MORTGAGE,65450.0,Not Verified,major_purchase,12.78,0,750,70.2,Fully Paid,2026-04-13 00:00:00
REQ-01627,11700,36 months,12.38,371.4,B,5 years,MORTGAGE,19304.0,Verified,credit_card,16.54,0,706,31.57,Fully Paid,2026-04-21 06:00:00
REQ-01628,9100,36 months,13.78,301.29,B,10+ years,MORTGAGE,71317.0,Verified,medical,8.35,0,705,68.07,Fully Paid,2026-04-04 08:00:00
REQ-01629,16600,60 months,10.0,348.63,B,9 years,RENT,47392.0,Not Verified,major_purchase,17.13,0,716,51.57,Charged Off,2026-03-11 11:00:00
REQ-01630,16500,36 months,22.8,611.52,D,4 years,RENT,45850.0,Source Verified,debt_consolidation,23.55,0,684,65.1,Fully Paid,2026-04-14 00:00:00
REQ-01631,11400,60 months,20.36,273.36,D,,MORTGAGE,31112.0,Not Verified,credit_card,9.68,1,686,62.27,Fully Paid,2026-05-13 00:00:00
REQ-01632,12000,36 months,11.38,392.18,B,10+ years,MORTGAGE,41615.0,Source Verified,debt_consolidation,4.94,0,694,18.27,Fully Paid,2026-03-10 22:00:00
REQ-01633,15500,36 months,20.81,543.48,D,< 1 year,MORTGAGE,30954.0,Not Verified,debt_consolidation,9.23,1,721,69.97,Fully Paid,2026-05-12 05:00:00
REQ-01634,14600,60 months,15.1,332.94,C,4 years,RENT,37675.0,Verified,debt_consolidation,15.14,0,693,33.87,Fully Paid,2026-03-30 17:00:00
REQ-01635,10600,36 months,12.71,340.59,C,5 years,RENT,45675.0,Verified,debt_consolidation,10.1,0,705,77.2,Fully Paid,2026-04-18 08:00:00
REQ-01636,21000,36 months,10.87,681.26,B,10+ years,RENT,56204.0,Not Verified,debt_consolidation,10.11,0,707,28.17,Fully Paid,2026-03-14 18:00:00
REQ-01637,15600,36 months,10.22,479.69,A,9 years,RENT,54581.0,Source Verified,medical,14.17,0,751,77.47,Fully Paid,2026-04-23 11:00:00
REQ-01638,15600,60 months,13.17,348.36,C,3 years,MORTGAGE,46862.0,Verified,debt_consolidation,32.2,0,694,59.53,Fully Paid,2026-03-20 07:00:00
REQ-01639,7100,36 months,20.79,261.3,D,8 years,RENT,115969.0,Verified,car,6.65,0,700,27.1,Fully Paid,2026-03-29 10:00:00
REQ-01640,15400,60 months,15.73,340.47,D,9 years,RENT,58833.0,Verified,debt_consolidation,8.9,0,688,72.93,Fully Paid,2026-05-02 21:00:00
REQ-01641,10900,60 months,16.48,267.85,D,5 years,MORTGAGE,21900.0,Verified,debt_consolidation,14.76,0,698,44.0,Fully Paid,2026-03-02 05:00:00
REQ-01642,7200,36 months,15.45,242.42,C,6 years,RENT,153008.0,Verified,credit_card,23.53,0,689,54.83,Fully Paid,2026-04-12 16:00:00
REQ-01643,9600,60 months,17.12,221.49,D,10+ years,MORTGAGE,39548.0,Not Verified,debt_consolidation,6.79,1,717,55.37,Fully Paid,2026-04-20 11:00:00
REQ-01644,14100,36 months,13.62,475.9,C,1 year,RENT,175369.0,Not Verified,other,11.72,0,695,54.47,Fully Paid,2026-03-09 04:00:00
REQ-01645,15000,36 months,11.04,480.77,B,10+ years,MORTGAGE,127594.0,Verified,debt_consolidation,10.11,0,724,57.4,Fully Paid,2026-03-25 19:00:00
REQ-01646,15100,36 months,14.67,506.38,C,1 year,MORTGAGE,46108.0,Verified,debt_consolidation,13.17,0,688,37.47,Fully Paid,2026-04-04 05:00:00
REQ-01647,10900,36 months,23.29,403.92,F,8 years,RENT,26992.0,Verified,debt_consolidation,6.81,0,655,64.07,Charged Off,2026-04-20 13:00:00
REQ-01648,35200,60 months,16.94,773.08,C,10+ years,MORTGAGE,11640.0,Verified,credit_card,31.0,0,714,27.73,Fully Paid,2026-05-20 01:00:00
REQ-01649,10200,36 months,19.77,352.44,E,5 years,MORTGAGE,33883.0,Verified,debt_consolidation,25.35,1,661,26.07,Fully Paid,2026-05-12 20:00:00
REQ-01650,27300,36 months,13.31,910.8,C,6 years,RENT,25971.0,Source Verified,debt_consolidation,32.5,0,691,40.03,Fully Paid,2026-03-18 18:00:00
REQ-01651,19900,36 months,6.4,609.01,A,6 years,RENT,45700.0,Not Verified,debt_consolidation,27.56,1,767,27.4,Fully Paid,2026-03-08 21:00:00
REQ-01652,19000,36 months,12.84,638.72,C,6 years,MORTGAGE,55200.0,Source Verified,credit_card,20.23,1,689,42.7,Charged Off,2026-03-04 07:00:00
REQ-01653,12700,60 months,31.89,398.42,G,5 years,RENT,122744.0,Source Verified,credit_card,15.9,0,671,67.97,Fully Paid,2026-04-21 11:00:00
REQ-01654,4600,60 months,7.95,92.07,A,8 years,RENT,40244.0,Verified,debt_consolidation,24.89,0,766,42.87,Fully Paid,2026-03-09 20:00:00
